1378.0,0.0,23.0,275.0,0.0,0.0,0.0,1.0,4.0,14.0,0.0,64.0,0.0,1908.0,1413.0,1546.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0
0.0,29120.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,803.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2886.0,105.0,1.0,0.0,0.0,0.0,0.0,8.0,9.0,126.0,0.0,761.0,0.0,0.0,0.0,0.0,0.0,0.0,2544.0,0.0,1840.0,0.0
0.0,0.0,68.0,5553.0,0.0,0.0,270.0,0.0,0.0,387.0,1.0,0.0,0.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,2773.0,8.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4045.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,394.0,1426.0,1.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1077.0,6848.0,556.0,0.0,0.0,0.0,9.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
654.0,0.0,303.0,691.0,29.0,0.0,201.0,180.0,0.0,532.0,0.0,31.0,7.0,1711.0,359.0,544.0,0.0,91.0,3.0,107.0,766.0,77.0,0.0,0.0
0.0,0.0,3661.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,1577.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3697.0,0.0
0.0,0.0,51.0,1483.0,33.0,0.0,103.0,144.0,0.0,368.0,0.0,19.0,8.0,477.0,0.0,0.0,0.0,67.0,0.0,151.0,330.0,18.0,0.0,0.0
0.0,54.0,0.0,0.0,0.0,0.0,1377.0,52.0,3.0,1.0,0.0,0.0,1411.0,32.0,0.0,0.0,0.0,984.0,0.0,0.0,0.0,0.0,0.0,48.0
497.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,26.0,0.0
343.0,0.0,180.0,36.0,0.0,0.0,0.0,710.0,15.0,34.0,0.0,195.0,0.0,152.0,10503.0,5314.0,0.0,1.0,0.0,0.0,330.0,427.0,27.0,0.0
7.0,0.0,5.0,8.0,0.0,0.0,0.0,45.0,0.0,4.0,0.0,0.0,0.0,10.0,1541.0,1135.0,0.0,0.0,0.0,0.0,192.0,292.0,24.0,0.0
0.0,170.0,0.0,0.0,0.0,0.0,21.0,6.0,2.0,0.0,0.0,0.0,899.0,26.0,0.0,0.0,204.0,1110.0,0.0,0.0,0.0,0.0,0.0,179.0
0.0,18.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,11.0,0.0,0.0,53.0,7.0,0.0,0.0,0.0,1831.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,6886.0,0.0,0.0,0.0,0.0
0.0,0.0,54.0,2887.0,55.0,0.0,187.0,0.0,0.0,89.0,0.0,0.0,0.0,106.0,0.0,8.0,0.0,0.0,0.0,0.0,8642.0,139.0,0.0,0.0
490.0,0.0,346.0,1370.0,16.0,0.0,277.0,366.0,0.0,871.0,2.0,4.0,93.0,1705.0,1607.0,3434.0,0.0,34.0,0.0,267.0,243.0,390.0,2.0,0.0
0.0,0.0,2753.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,228.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4417.0
